Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location,Zip Codes
702,IHOP - COLLEGE PARK,Full Service,11/06/2017 12:00:00 AM,------,COLLEGE PARK,MD,20740,9680 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,GEOFFREY TROUT,Food Establishments,POINT (-76.927881 39.014023),15305
702,IHOP - COLLEGE PARK,Full Service,10/16/2018 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,9680 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,GEOFFREY TROUT,Food Establishments,POINT (-76.927881 39.014023),15305
329,CHIPOTLE MEXICAN GRILL 1786,Fast Food,07/31/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,10250 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MONTGOMERY F MORAN,Food Establishments,POINT (-76.924414 39.022738),15305
880,LEDO RESTAURANT,Full Service,09/30/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705),15305
902,LOONEYS PUB @ COLLEGE PARK,Full Service,06/03/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Food Complaint,WILLIAM LARNEY,Food Establishments,POINT (-76.933738 38.991271),15305
643,HARD TIMES CAFE,Full Service,01/08/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4738 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,William Swint,Food Establishments,POINT (-76.929066 39.015156),15305
272,CHECKERS DRIVE THRU RESTAURANT,Carry-out,10/08/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,6051 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,DANA KEITH,Food Establishments,POINT (-76.910024 38.997563),16242
84,BAGEL PLACE OF COLLEGE PARK,Full Service,10/03/2018 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7423 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,DEBORA KARANOVICH,Food Establishments,POINT (-76.937838 38.981915),15305
103,BERWYN HEIGHTS ELEMENTARY SCHOOL,Public School,09/11/2018 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6200 PONTIAC ST,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.910283 38.991607),15305
643,HARD TIMES CAFE,Full Service,06/01/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4738 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,William Swint,Food Establishments,POINT (-76.929066 39.015156),15305
1080,PAINT BRANCH ELEMENTARY SCHOOL,Public School,03/24/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,5101 PIERCE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.925961 38.987309),15305
342,COLLEGE PARK DINER,Full Service,04/19/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9206 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,Adel RIAD,Food Establishments,POINT (-76.929936 39.006215),15305
61,AROY THAI RESTAURANT,Full Service,04/30/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4511 COLLEGE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,PORNNAPA PONGPORNPROT,Food Establishments,POINT (-76.937057 38.981953),15305
832,KRAZI KEBOB,Full Service,08/23/2011 12:00:00 AM,------,COLLEGE PARK,MD,20740,4427 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,NAUMAAN HAMID,Food Establishments,POINT (-76.938778 38.981784),15305
702,IHOP - COLLEGE PARK,Full Service,08/01/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,9680 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,GEOFFREY TROUT,Food Establishments,POINT (-76.927881 39.014023),15305
514,FOOD FACTORY,Full Service,12/21/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,G & H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Food Complaint,Mohammad Javaid,Food Establishments,POINT (-76.933698 38.99136),15305
131,BRANCHVILLE VOLUNTEER FIRE COMPANY,Fire/Community Hall,07/27/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,4905 BRANCHVILLE RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,FRANK UNDERWOOD,Food Establishments,POINT (-76.926454 38.999129),15305
342,COLLEGE PARK DINER,Full Service,08/29/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9206 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,Adel RIAD,Food Establishments,POINT (-76.929936 39.006215),15305
355,CORNERSTONE GRILL & LOFT,Full Service,02/10/2017 12:00:00 AM,Facility Closed,COLLEGE PARK,MD,20740,7325 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Monitoring,Mark Srour,Food Establishments,POINT (-76.937837 38.980457),15305
51,APPLEBEE'S,Full Service,10/15/2012 12:00:00 AM,------,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286),15305
136,BUFFALO WILD WINGS,Full Service,05/12/2016 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,10240 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,JOHN WEILER,Food Establishments,POINT (-76.924347 39.022819),15305
929,MAMMA LUCIA PIZZA & PASTA,Full Service,11/14/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,4734 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JIMMY CONSTANTINO,Food Establishments,POINT (-76.929611 39.01551),15305
324,CHIPOTLE MEXICAN GRILL 105,Fast Food,02/27/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,7332 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,STEVEN ELLIS,Food Establishments,POINT (-76.937981 38.980099),15305
880,LEDO RESTAURANT,Full Service,08/23/2018 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4509 KNOX RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Thomas MARCOS JR,Food Establishments,POINT (-76.937067 38.980705),15305
807,KFC KO71141,Fast Food,04/24/2017 12:00:00 AM,------,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459),16242
824,KIYOKO EXPRESS,Full Service,11/08/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7313 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,RUI CHEN,Food Establishments,POINT (-76.93784 38.979746),15305
667,HOLLYWOOD ELEMENTARY SCHOOL,Public School,02/20/2013 12:00:00 AM,------,COLLEGE PARK,MD,20740,9811 49TH AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.923668 39.014491),15305
342,COLLEGE PARK DINER,Full Service,12/17/2015 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9206 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,Adel RIAD,Food Establishments,POINT (-76.929936 39.006215),15305
272,CHECKERS DRIVE THRU RESTAURANT,Carry-out,01/16/2015 12:00:00 AM,------,COLLEGE PARK,MD,20740,6051 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,DANA KEITH,Food Establishments,POINT (-76.910024 38.997563),16242
51,APPLEBEE'S,Full Service,07/20/2016 12:00:00 AM,Facility Closed,COLLEGE PARK,MD,20740,7242 BALTIMORE AVE,------,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Re-inspection,TERRI M CARMAN,Food Establishments,POINT (-76.937981 38.979286),15305
702,IHOP - COLLEGE PARK,Full Service,12/30/2011 12:00:00 AM,------,COLLEGE PARK,MD,20740,9680 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,GEOFFREY TROUT,Food Establishments,POINT (-76.927881 39.014023),15305
324,CHIPOTLE MEXICAN GRILL 105,Fast Food,07/27/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7332 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,STEVEN ELLIS,Food Establishments,POINT (-76.937981 38.980099),15305
902,LOONEYS PUB @ COLLEGE PARK,Full Service,07/31/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,WILLIAM LARNEY,Food Establishments,POINT (-76.933738 38.991271),15305
341,AMERICAN LEGION POST 217,Private Club,12/03/2014 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9218 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,WILLIAM KNUPP,Food Establishments,POINT (-76.929759 39.006884),15305
533,SARDI'S CATERING,Catering Only,09/26/2014 12:00:00 AM,------,COLLEGE PARK,MD,20740,9204 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,,Food Establishments,POINT (-76.929967 39.006087),15305
136,BUFFALO WILD WINGS,Full Service,11/02/2017 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,10240 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,JOHN WEILER,Food Establishments,POINT (-76.924347 39.022819),15305
828,KNIGHTS OF COLUMBUS,Private Club,01/11/2012 12:00:00 AM,------,COLLEGE PARK,MD,20740,9450 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JIM LINTNER,Food Establishments,POINT (-76.939502 39.021204),15305
336,CLUCK-U CHICKEN,Carry-out,07/28/2017 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7415 BALTIMORE AVE,B,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,JP HADDAD,Food Establishments,POINT (-76.937834 38.981515),15305
1031,NEW YORK DELI,Full Service,05/24/2016 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4926 EDGEWOOD RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,ASHLEIGH WILLIAMS,Food Establishments,POINT (-76.921745 39.016075),15305
408,DP DOUGH,Carry-out,06/23/2014 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,J,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,DAVID SCHYLLING,Food Establishments,POINT (-76.933698 38.99136),15305
302,CHINA BUFFET,Full Service,06/20/2017 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,9098 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,FANG LIN,Food Establishments,POINT (-76.930643 39.003329),15305
355,CORNERSTONE GRILL & LOFT,Full Service,04/21/2016 12:00:00 AM,------,COLLEGE PARK,MD,20740,7325 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Mark Srour,Food Establishments,POINT (-76.937837 38.980457),15305
