id,name,categories,transactions,price,rating,review_count,location,phone
OfJ_o2b0yVuOqovn1l5qgg,JC Crab House,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",['delivery'],$$,4.0,172,"{'address1': '13432 New Hampshire Ave', 'address2': None, 'address3': None, 'city': 'Silver Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['13432 New Hampshire Ave', 'Silver Spring, MD 20904']}",+13018793888
thrjQbBsRWSsa-YX4nc4Xw,Crown Bakery,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","['delivery', 'pickup']",$,4.0,82,"{'address1': '5409 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5409 Georgia Ave NW', 'Washington, DC 20011']}",+12022913009
iNDIAWJKY_bM50hHfhQERg,Kung Fu Tea,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","['delivery', 'pickup']",$,3.5,140,"{'address1': '7313 Baltimore Ave', 'address2': 'Ste I', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['7313 Baltimore Ave', 'Ste I', 'College Park, MD 20740']}",+12407143156
ZjPx3rXdyC0W58rb9Fk3HA,Nene's Restaurant,"[{'alias': 'african', 'title': 'African'}]",['delivery'],,4.5,8,"{'address1': '9905 Rhode Island Ave', 'address2': None, 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9905 Rhode Island Ave', 'College Park, MD 20740']}",+13018371177
5YopCkXsjko6KnXzJUUojw,sweetgreen,"[{'alias': 'salad', 'title': 'Salad'}]","['delivery', 'pickup']",$$,4.0,135,"{'address1': '8517 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8517 Georgia Ave', 'Silver Spring, MD 20910']}",+13012445402
ZFk97NXeC_matpVgIc-lBQ,Petworth Cigars,"[{'alias': 'cigarbars', 'title': 'Cigar Bars'}]",[],,4.5,19,"{'address1': '4203 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4203 Georgia Ave NW', 'Washington, DC 20011']}",+13016092154
jFEptlgrgQ8YtpfWgK8Ehw,Lulu’s Gourmet,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","['delivery', 'pickup']",,4.5,51,"{'address1': '13600 Baltimore Ave', 'address2': 'Ste 306', 'address3': None, 'city': 'Laurel', 'zip_code': '20707', 'country': 'US', 'state': 'MD', 'display_address': ['13600 Baltimore Ave', 'Ste 306', 'Laurel, MD 20707']}",+13014905858
fi-lRGNyXL2TG5Ds7BVzNg,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","['delivery', 'pickup']",$,3.5,43,"{'address1': '3711 Campus Dr', 'address2': '', 'address3': 'Ste E Domain College Park', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['3711 Campus Dr', 'Ste E Domain College Park', 'College Park, MD 20740']}",+12406672544
wk-z265O0HNWreq4mXnWpw,Holy Chow - Kosher Chinese Takeout,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'kosher', 'title': 'Kosher'}]","['delivery', 'pickup']",,4.0,112,"{'address1': '1331 Lamberton Dr', 'address2': None, 'address3': '', 'city': 'Silver Spring', 'zip_code': '20902', 'country': 'US', 'state': 'MD', 'display_address': ['1331 Lamberton Dr', 'Silver Spring, MD 20902']}",+13016495466
XRcXE869Zr1GYgBT8ay8aA,OKPB,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",[],,4.5,25,"{'address1': '3165 Mt Pleasant St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3165 Mt Pleasant St NW', 'Washington, DC 20010']}",
oLgfvyoyaM09MVUxUeBwtA,Gong Cha & Fuji Teriyaki Grill,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",[],$,4.0,63,"{'address1': '12058 Cherry Hill Rd', 'address2': '', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['12058 Cherry Hill Rd', 'Silver Spring, MD 20904']}",+13017816000
pRfMy_yxtMoOSdBOPPFh_w,MOD Pizza,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]","['delivery', 'pickup']",$$,4.0,56,"{'address1': '4401 Woodberry St', 'address2': None, 'address3': None, 'city': 'Riverdale Park', 'zip_code': '20737', 'country': 'US', 'state': 'MD', 'display_address': ['4401 Woodberry St', 'Riverdale Park, MD 20737']}",+12408254256
egWIhkMei-u6wnDRNQHbbQ,Slice & Pie Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",,4.0,44,"{'address1': '2221 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2221 14th St NW', 'Washington, DC 20009']}",+12022990515
qmVo-g2psU6GdftWFESgFg,Pho 168,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",['delivery'],,3.5,69,"{'address1': '6062 Greenbelt Rd', 'address2': 'Ste 56B', 'address3': None, 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6062 Greenbelt Rd', 'Ste 56B', 'Greenbelt, MD 20770']}",+12405537623
yoP28y62K0SV0xQHTVlsVQ,Suga & Spice,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","['delivery', 'pickup']",,3.0,111,"{'address1': '5557 Baltimore Ave', 'address2': 'Ste 100', 'address3': None, 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['5557 Baltimore Ave', 'Ste 100', 'Hyattsville, MD 20781']}",+13019270001
_-5tDzcwylu7MyKsmXDD6Q,Kin Da Thai And Sushi Restaurant,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",['delivery'],$$,4.0,218,"{'address1': '6923 Laurel Ave', 'address2': '', 'address3': '', 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['6923 Laurel Ave', 'Takoma Park, MD 20912']}",+12405825122
DwkTkmY_3DWcHfw2FaODiQ,Casey's Coffee,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",['delivery'],$,4.0,21,"{'address1': '3711 Campus Dr', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['3711 Campus Dr', 'College Park, MD 20740']}",+13019355929
pITKynrI9zYmgxh3XnzFlw,Ardmore Carry Out,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bbq', 'title': 'Barbeque'}]","['delivery', 'pickup']",$,4.5,31,"{'address1': '8307 Ardwick Ardmore Rd', 'address2': '', 'address3': '', 'city': 'Landover', 'zip_code': '20785', 'country': 'US', 'state': 'MD', 'display_address': ['8307 Ardwick Ardmore Rd', 'Landover, MD 20785']}",+13013225055
osdS9tU-W8NCot8I1EnEgA,Senbeb Cafe,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",['delivery'],$$,4.0,97,"{'address1': '6224 3rd St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['6224 3rd St NW', 'Washington, DC 20011']}",+12022490917
9TO5_qZf5SjRsLLpVnZBcg,Deli City Restaurant,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],$,4.5,81,"{'address1': '2200 Bladensburg Rd NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2200 Bladensburg Rd NE', 'Washington, DC 20018']}",+12025261800
uJRtVqt0XLr5cRIP9XefAg,China Buffet,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",['delivery'],$,2.5,49,"{'address1': '9098 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9098 Baltimore Ave', 'College Park, MD 20740']}",+13019826600
bwhIES5P9kzpXkPEhxaLjA,Buddy’s DC,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",,4.5,16,"{'address1': '3234 11th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3234 11th St NW', 'Washington, DC 20010']}",+12023320125
b2fYDBUo0CzGmnKjciWKEw,Nando's Peri-Peri,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'southafrican', 'title': 'South African'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","['pickup', 'delivery']",$$,3.5,423,"{'address1': '924 Ellsworth Dr', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['924 Ellsworth Dr', 'Silver Spring, MD 20910']}",+13015887280
TeGAddgN8C2LGtmxFuqCnw,BBQ Bus,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]","['delivery', 'pickup']",$$,4.0,186,"{'address1': '5830 Georgia Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5830 Georgia Ave NW', 'Washington, DC 20011']}",+12022888700
jUYPSPJhtD3Tes24zQ9rxw,Trippy Tacos,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'catering', 'title': 'Caterers'}]","['delivery', 'pickup']",$,4.5,36,"{'address1': '12134 Georgia Ave', 'address2': None, 'address3': '', 'city': 'Silver Spring', 'zip_code': '20902', 'country': 'US', 'state': 'MD', 'display_address': ['12134 Georgia Ave', 'Silver Spring, MD 20902']}",+13019495060
MXJsjtNwC4h1g2UYfMCxHg,St Vincent Wine,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",[],$$$,4.0,82,"{'address1': '3212 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3212 Georgia Ave NW', 'Washington, DC 20010']}",+12024139763
9ctHijI4fuav4hZ8YfoBuA,Fava Pot Truck,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'egyptian', 'title': 'Egyptian'}]",[],$,4.5,101,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Falls Church', 'zip_code': '22042', 'country': 'US', 'state': 'VA', 'display_address': ['Falls Church, VA 22042']}",+12024926919
T3lzrvgAg-0vw9PPcl0DlQ,Jimmy John's,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",[],$,3.5,60,"{'address1': '7410 A Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['7410 A Baltimore Ave', 'College Park, MD 20740']}",+13019277827
9sLnMp_8lqz6E0lkuannew,Bonchon,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","['delivery', 'pickup']",$$,3.5,237,"{'address1': '6507 America Blvd', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20782', 'country': 'US', 'state': 'MD', 'display_address': ['6507 America Blvd', 'Hyattsville, MD 20782']}",+13012091888
pw_ZXnlTwDuNqPQ1vSm7jQ,Masa Hibachi Steakhouse & Sushi,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]","['pickup', 'delivery']",$$,3.5,534,"{'address1': '921 Ellsworth Dr', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['921 Ellsworth Dr', 'Silver Spring, MD 20910']}",+13016088989
yaCkb5VqGjfJdHIMVSZupg,Capitol Hill Outfitters,"[{'alias': 'hiking', 'title': 'Hiking'}, {'alias': 'outdoorgear', 'title': 'Outdoor Gear'}, {'alias': 'rvrental', 'title': 'RV Rental'}]",[],,5.0,39,"{'address1': '1504 Pennsylvania Ave SE', 'address2': 'Unit 1', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['1504 Pennsylvania Ave SE', 'Unit 1', 'Washington, DC 20003']}",+12025034652
MmoejSgRqZz-jAsvP5Ge0Q,El Taco Rico,"[{'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],$,4.0,49,"{'address1': '6000 Greenbelt Rd', 'address2': '', 'address3': 'Beltway Plaza Mall', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6000 Greenbelt Rd', 'Beltway Plaza Mall', 'Greenbelt, MD 20770']}",+13014418652
Rz8_IciLkjdYffIpRO0PEw,La Familia Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",['delivery'],$,4.0,103,"{'address1': '10476 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['10476 Baltimore Ave', 'Beltsville, MD 20705']}",+13019379595
qIZVngogVrOsSBHPAiK6HA,La Michoacana,"[{'alias': 'mexican', 'title': 'Mexican'}]",[],,5.0,12,"{'address1': '3809 Rhode Island Ave', 'address2': None, 'address3': '', 'city': 'Brentwood', 'zip_code': '20722', 'country': 'US', 'state': 'MD', 'display_address': ['3809 Rhode Island Ave', 'Brentwood, MD 20722']}",+12023205994
T6SwLLFOQiGYi3SAE5DGXg,Money Muscle BBQ,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]","['delivery', 'pickup']",$$,4.0,43,"{'address1': '8630 Fenton St', 'address2': '', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8630 Fenton St', 'Silver Spring, MD 20910']}",+13016467006
jqAUYLU89-BjWgcPVnq1yQ,Kefa Cafe,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",['delivery'],$,4.5,25,"{'address1': '900 Wayne Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['900 Wayne Ave', 'Silver Spring, MD 20910']}",+12406707424
vJ_YB42BDXW9fvNhwMBT3g,Taco Bell,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","['delivery', 'pickup']",$,3.0,29,"{'address1': '8428 Baltimore Ave.', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8428 Baltimore Ave.', 'College Park, MD 20740']}",+13019827198
iFvKiRls6apojVf_KgD74Q,LongHorn Steakhouse,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",[],$$,3.0,212,"{'address1': '13600 Baltimore Ave', 'address2': 'Ste 500', 'address3': '', 'city': 'Laurel', 'zip_code': '20707', 'country': 'US', 'state': 'MD', 'display_address': ['13600 Baltimore Ave', 'Ste 500', 'Laurel, MD 20707']}",+13016173500
qmd4SxcaX_Xz97I0Cj5EwQ,San Antonio Bar & Grill,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]","['delivery', 'pickup']",$$,3.0,244,"{'address1': '3908 12th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3908 12th St NE', 'Washington, DC 20017']}",+12028328080
DWBOFIVxCmeXmcHAg4oGBg,Jersey Mike's Subs,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'delis', 'title': 'Delis'}]","['delivery', 'pickup']",$,3.5,69,"{'address1': '6000 Greenbelt Rd', 'address2': 'Space 67', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6000 Greenbelt Rd', 'Space 67', 'Greenbelt, MD 20770']}",+13014860080
dsvmKLtthOcYpxBi8j21gA,Jerk At Nite,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]","['pickup', 'delivery']",$$,3.5,371,"{'address1': '2149 Queens Chapel Rd NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['2149 Queens Chapel Rd NE', 'Washington, DC 20002']}",+12026350250
iMS7RkOJ-VD76xeFuZCKVg,Pho Viet USA,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","['pickup', 'delivery']",$,4.0,98,"{'address1': '3713 New Hampshire Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3713 New Hampshire Ave NW', 'Washington, DC 20010']}",+12027506910
Z_T4rKQomyNOmDhMpKijdg,metrobar dc,"[{'alias': 'bars', 'title': 'Bars'}]",[],,4.0,58,"{'address1': '640 Rhode Island Ave NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['640 Rhode Island Ave NE', 'Washington, DC 20002']}",+12026302185
Yx2bRt2LLfVlbTLFrrPzzA,Ko’s Kitchen,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],,4.5,11,"{'address1': '10973 Baltimore Ave', 'address2': '', 'address3': None, 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['10973 Baltimore Ave', 'Beltsville, MD 20705']}",+13015953002
DqxL7jZphg2xEI7si0xUiA,Savor at Studio 3807,"[{'alias': 'food_court', 'title': 'Food Court'}]",['delivery'],$$,4.0,24,"{'address1': '3807 Rhode Island Ave', 'address2': '', 'address3': None, 'city': 'Brentwood', 'zip_code': '20722', 'country': 'US', 'state': 'MD', 'display_address': ['3807 Rhode Island Ave', 'Brentwood, MD 20722']}",+13012652957
7l03_QI6dDUjTGzBzQ0sCw,Le Caprice DC,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]","['pickup', 'delivery']",$,3.5,322,"{'address1': '3456 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3456 14th St NW', 'Washington, DC 20010']}",+12022903109
uWKIjayO9YE_lbS_c7g7sQ,Hook Hall,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'bars', 'title': 'Bars'}]","['delivery', 'pickup']",$$,3.5,224,"{'address1': '3400 Georgia Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3400 Georgia Ave NW', 'Washington, DC 20010']}",+12026294339
cl0wqAZojm2j48NEhLMyTg,Murry & Paul's Restaurant,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],$,4.0,150,"{'address1': '3513 12th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3513 12th St NE', 'Washington, DC 20017']}",+12025294078
LVpvW8HFfcQjiHFG9Kp9sA,Pancake House,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['delivery', 'pickup']",$,4.0,166,"{'address1': '7701 Annapolis Rd', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20784', 'country': 'US', 'state': 'MD', 'display_address': ['7701 Annapolis Rd', 'Hyattsville, MD 20784']}",+13014591200
3gQnn47NWQy7FmSt3_DohA,El Rinconcito II,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]","['delivery', 'pickup']",$$,4.0,246,"{'address1': '1326 Park Rd', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1326 Park Rd', 'Washington, DC 20010']}",+12022991076
vdaBA6_jZCQeMkHqCpxJ2A,Buffalo Wild Wings,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","['delivery', 'pickup']",$$,2.5,392,"{'address1': '10240 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['10240 Baltimore Ave', 'College Park, MD 20740']}",+13014860333
KbnBTBJhV3N3nboUg9fsvA,Creole on 14th,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['delivery', 'pickup']",$$$,3.5,443,"{'address1': '3345 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3345 14th St NW', 'Washington, DC 20010']}",+12025066995
